"","0","0.25","0.5","1","1.5","2","2.5","3","4","5","6","7","8","9","10","15","20","id"
"4",7.08388448987154,7.55202691459279,7.14559765696676,5.65172813088233,7.24585462753038,6.44655730837472,3.29603698581772,7.75837959414742,2.89626922080902,1.75572518976339,1.76304368851367,2.11844855528714,2.82844974364828,2.57149210736898,0.153596365786564,0,0.466200998557408,1
"6",4.74235767968564,3.98144904924409,4.35659485857264,4.18626524653856,5.06109706215121,5.47514116806652,6.61240287898419,4.39095987774999,3.04932676436847,1.08846432723018,4.46556277074693,1.37535413925532,1.13437470890832,1.56327821717316,0.577471733175079,0.12240378260652,0.69949620975395,2
"7",7.34959081784007,4.38918061519253,3.71530304749977,4.18807270552164,5.38182865836974,3.14938211831863,3.61010384660512,1.92875481717838,0.921536725825658,5.56307685040571,2.99655481051525,3.08862401145683,2.14536181962493,1.75411318029482,1.10378918087764,0.661244474969076,0.21807914910282,3
"9",10.9431829696185,10.1990931680556,7.25008877560433,6.00208976648113,5.74891078545299,6.14660036929412,2.62979167957622,5.32667753136459,1.55279265011477,1.66830047644847,2.31880258379372,1.44253910584658,0.570528081653185,0.449813289055058,0,0.6576487966924,1.39564014827064,4
"12",10.972515372797,5.47909270788752,8.03255526923777,3.23293608026724,4.28880433145984,5.64932137130586,6.07667761016535,2.37834603780064,4.02429870591637,1.81761674897565,0.86973333035307,1.88367927804074,0.922107642768164,0.760364732175504,0.42955704962754,1.36731899980774,0.0115546927999948,5
"20",5.94635853622947,2.3286087025464,6.1060656378543,5.94984131507313,3.29998098285073,2.7616377209687,2.27322493513069,3.7078930701728,4.66671220487328,3.72600261692395,0.554395743047299,1.95240920837621,2.33849637430374,1.6724253748258,0.301504910528534,0,0.311098681713625,6
"21",8.15286858158828,3.56245740987737,3.96016654064415,3.10998495235872,4.69039238595116,4.64276892704442,4.25681761291135,3.11075460231771,2.16792467670069,3.24149586861358,1.06587434754924,2.8366195048089,2.24100549155021,0.568008421509081,0.541565286108534,0.714813626028573,0.130250706152152,7
"23",10.4662102477636,9.08036356251417,7.96851543799864,1.70092290790984,5.04382940314595,3.355726314794,3.39032746097966,3.00191285558758,4.03462465590651,1.29953668869171,0.8676777469,1.79030844890432,0.141312534993683,1.70932644940056,1.72908485450457,0,1.08349039343926,8
"24",9.29873655690112,8.83223608159744,4.12155367121924,3.05642113179627,5.14854476906773,2.79320278743447,1.68296470431279,2.14758492073859,5.18098032615772,2.64286280456126,3.32346179756158,1.90006931291873,1.33324419814336,0.997075558062552,1.53315687594408,0.895306207700412,0.746386210620442,9
"25",5.79832403837155,6.03246604303423,4.67028823779502,2.08114663099903,5.43509920796729,4.68108364575717,6.11808344761823,5.55986431272615,3.32981951190588,1.21455080122721,1.71752039732649,1.54179576711559,1.80891694361,1.00240362989289,1.06588559105107,0.142087834901146,0.910330907335733,10
"26",9.11118886632028,3.62171608319705,7.34759704686638,5.72667971717016,5.02735632423946,4.14797847930296,4.7427388812499,4.64394096313359,3.75545373262295,2.3646032674714,1.80116435183028,1.64827760521103,2.12786397223736,0.0954815183105295,1.3441597042953,0.800460329649921,1.60643080335103,11
"28",8.21709617031655,1.93757279808842,5.34638053844253,5.26592891492246,5.1103940099352,3.65111556279229,4.3409806560101,2.61460473932779,3.1354470244133,2.47583700438749,2.69299367255416,2.17099557967743,0,0.387736674754346,0.47111385395453,0,0.706548979176149,12
"29",5.36141455556421,5.20063750556239,2.37712667251051,4.59197987946695,4.70682643547443,4.65674659665781,5.20985041381899,4.69018514714644,3.6499441324545,1.70548665933886,2.5735045450311,1.49717656085047,0.977358304691869,1.18147529551842,0.621366682722447,0.857612421099586,0.314455685726183,13
"34",11.7847195621816,8.18499871006408,4.77372162664021,5.04837797157904,9.85853926308868,6.51828884248721,5.02627852772534,5.49939126601723,4.72741000024031,2.03945536750702,1.22791694581112,2.36977821507189,0.593771531525718,0.892646616363842,1.44088402141598,0.70212891792321,0.514466072845559,14
"37",9.6976906691829,8.69412295335227,5.30132813106932,6.64551795037146,4.05838871411465,5.14701911229791,2.75565092314141,2.49758514313472,3.77407750049534,1.26033310932174,2.63992292647685,0.223993502122856,0.343017764326424,0.961345837032947,1.50827943021307,0.857070850502259,0.327983831500611,15
"40",6.77457736340463,6.60541589660834,4.01468302133481,6.54691730013777,3.87338107988884,5.19412868597454,5.14097539615192,2.03908308284259,2.49620208280879,3.71524726802017,3.79293893281137,0,0.627290728301843,1.61124677585463,1.13837992088297,1.30050800052676,0,16
"45",8.92380692942787,3.14237891062475,7.66626304262245,5.88816306102412,6.12772491041551,6.26108143948302,4.68778860769378,4.87689837088193,1.05053051057746,1.24456491106938,0,2.15333640714792,1.18319774678251,0.637728764787191,1.05688200200371,0.238078332888098,0,17
"60",4.44464602640948,4.77089848011312,8.11992305302731,6.12441491047358,3.90465819662371,3.47628465865788,4.47953531338504,3.64367761814464,3.13012554535599,1.87560350928326,2.22149226696213,2.89786111633096,2.52259791106321,0.656893796627469,1.3885547236676,0,0.307995313043645,18
"61",8.7186653665439,7.05157438758484,4.36250910041459,4.27375260939016,7.20819727527352,5.77412132471159,4.60222056636319,4.11401950300069,1.95711799487331,2.10952287024509,0.642581708313376,2.47786985291271,0.556041604339111,0.783621579508335,0.303919984091135,0,0.254662442018544,19
"64",10.5500128906072,6.53081570218472,5.23112906532846,4.51784972681085,4.97531099138272,5.29681051220069,4.08713527553597,4.08501410132259,3.68254036813116,2.88674882497566,1.35437748229333,1.18140635614843,1.28198300559452,1.56652869160353,0.394819281597243,1.49338561473994,0.679410186640378,20
"65",5.015699107249,2.9974304543239,4.03847417389685,3.3383314922259,4.14948859013645,3.59014947093906,5.21144001088306,2.52285270513107,2.45270080888915,2.61929156957825,2.75613059524707,1.98340916781343,2.73352544410212,1.87286751839991,0.994452314002848,0.685345632917156,0.261048776136373,21
"67",12.1622549188656,4.97239820094494,5.98231359482657,7.72503857157138,4.1708546757597,2.56377159380018,4.57436911098404,2.50687721285666,1.27742881922937,2.1084737333442,2.2122483130324,1.83206632896458,0.960005383419108,0.736404600647039,1.3783287576239,0,0.165637743570636,22
"68",7.9019785239521,6.38316504317771,4.83510801617727,4.38350354511839,4.01975518371786,2.4841765470398,5.75544995564782,3.46238641310729,2.81926564882822,1.86558394459232,1.73940018994711,1.04572285431096,0.489204312294715,0.579607679578117,0,0.391281833507,0.774030826168634,23
"74",6.44152534481473,8.38549813161895,7.45545475264574,6.39297987971698,5.61956900846177,5.55111101246529,5.36783851823329,2.52874054779467,3.97993004409329,0.755215598762679,1.45086528126104,2.73162735113195,1.21209645564729,2.18621489157723,0.14450287939329,0.365524066101301,1.06533181882501,24
"81",8.27816288707848,5.58918564547319,5.3479607300899,7.23237907664762,2.60416466491547,4.00420962965875,4.256834133182,6.75514467489239,4.91077625357259,3.71691721286589,2.89843087100536,0.317691182861975,1.33730936556435,1.55913646573546,0,0.252692526212315,0.115545021756905,25
"84",9.38237354835192,7.31618745762486,2.22489733915526,0,2.51364139062069,3.04690530274944,4.83419390797677,3.52161535444375,5.19757916537883,1.95587068712622,2.00272299508633,0.711969592118444,0,1.72671167835076,0.968944563447948,0.479815032899913,0.733413686109168,26
"88",8.34775857045858,4.80095981524583,5.41561106402954,5.46523176273881,6.06619531373011,4.31382556953755,2.62237731781536,1.4708534295509,5.97642753597361,5.27045192252737,3.52847341017427,3.61971044309564,0.710022551833111,0,0.729407928907104,0.209744522159798,0.32377828729575,27
"89",6.2904381600487,5.59794011246362,2.57594566845279,6.12285299525913,6.66577196941459,4.50765819779361,3.82325017241488,3.70510778084028,3.60143979378507,3.25841260786111,1.76520433152672,1.17098952885724,1.26578429168255,1.76895795900502,0.958458873179362,0.35113457025803,0.576686002255557,28
"91",7.23049055690104,7.24726556781009,6.35213904424428,5.13172480806361,4.17545852622488,3.83030221562266,1.73018101577668,4.23104719138352,1.72649561346386,1.9331857774937,1.97673217885325,2.27181257128353,2.18905110779837,2.55276609812788,0.61184824186798,0.419743998076178,0.706657323745596,29
"98",8.21712458163686,4.80342138355095,7.72599744512993,8.05162708595772,7.13351553842757,2.89726749086114,3.09747976986532,4.04967485203782,5.60548216101338,0.528942252934135,1.83606101007383,2.23603268591687,0.913614064630122,1.75183299135452,1.35209898391597,1.28561034877455,0.1793290393769,30
"99",6.13419562730799,6.25908570622077,4.57782248533687,5.58992721117859,3.8164784325686,3.26978768715492,3.16851292868344,2.0012986928636,2.9423347983284,2.19580889893463,0.287555777518135,1.37371283089835,1.4191776089702,0.349554663734191,0.759420481215661,0.957864862433997,0.21098091093679,31
"110",8.7264946428796,4.58238860271843,4.354244707065,7.75811286462107,5.46311159084024,2.36072821764101,2.6757823684027,4.40219231190105,2.98595880951099,3.89795855724342,2.83925852172406,0.869049332193948,2.10613885592814,1.95597563775218,0.665936030275303,0.0190713217422292,0.505051999231963,32
"112",9.7846030563819,7.94021354660388,7.62902721681201,4.33665008273848,1.72463570804055,4.34955767034237,3.78807860635276,1.93799938433917,3.36652492348225,2.16922178261064,1.41394527492964,3.34264747552953,2.22839974518619,1.17713547004884,0.391222585999734,1.0119025193765,0,33
"127",7.58969698379543,5.64483217827312,3.0918494996739,6.07658954656003,6.05505608962606,4.07336798013727,4.81084106280439,5.69773997287715,3.27396911179144,5.13028423212891,2.90996260595012,0.0444663852399702,1.74143887107622,1.21200625101033,1.03732928139275,1.18156124713136,0.373218014173486,34
"134",8.11082693152412,8.11739452557545,8.13431935414213,2.40094326086615,4.29589192959849,2.3089858350521,3.67590670085091,1.38114687586658,5.72665265800389,2.76330779763033,3.5677752100237,3.3037220332196,1.28864248659922,0.653780644861064,1.12750712383398,0.462460371275259,0.300088070459002,35
"136",7.36190007745007,8.26609595235169,6.40733535279266,5.58980415987944,6.15586567293638,6.77505448793736,2.39912409521272,2.80824538227357,4.53155082062929,3.89364991075852,1.1166524349926,1.26603390408143,1.11451540871791,1.29450899557725,1.2266842747861,0,0.606768885266072,36
"140",5.51863303358651,3.50889986488665,3.71432829637491,3.32850306624161,4.73392520142468,4.26813781040175,3.47034621837394,2.82882301217044,3.90225000202517,2.76217125224284,2.03953664932971,0.721453603516276,1.19046064747771,2.23799409483907,1.85401146418071,0.369290353958317,0.74419745463613,37
"145",7.57798996638154,6.14858700413803,1.21965708783803,3.88587472868927,4.90721012597684,6.18576366090733,4.78364150508772,2.45258584350561,2.88975045127258,2.19469556802546,2.99221466383161,0.236485135971857,2.07062938626778,0.419083679506288,0,0.294114030239861,1.71950711317812,38
